nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
são joão evangelista,Minas Gerais,Não,0.02254791431792559
são joão do paraíso,Minas Gerais,Não,0.02254791431792559
campo novo,Rio Grande do Sul,Não,0.02254791431792559
boqueirão do leão,Rio Grande do Sul,Não,0.02254791431792559
candelária,Rio Grande do Sul,Não,0.02254791431792559
cândido godói,Rio Grande do Sul,Não,0.02254791431792559
são tiago,Minas Gerais,Não,0.02254791431792559
são joão da ponte,Minas Gerais,Não,0.02254791431792559
canela,Rio Grande do Sul,Não,0.02254791431792559
canguçu,Rio Grande do Sul,Não,0.02254791431792559
são gotardo,Minas Gerais,Não,0.02254791431792559
são vicente de minas,Minas Gerais,Não,0.02254791431792559
capão da canoa,Rio Grande do Sul,Não,0.02254791431792559
cruz alta,Rio Grande do Sul,Não,0.02254791431792559
salto da divisa,Minas Gerais,Não,0.02254791431792559
piedade do rio grande,Minas Gerais,Não,0.02254791431792559
pompéu,Minas Gerais,Não,0.02254791431792559
aratiba,Rio Grande do Sul,Não,0.02254791431792559
espumoso,Rio Grande do Sul,Não,0.02254791431792559
estrela,Rio Grande do Sul,Não,0.02254791431792559
prata,Minas Gerais,Não,0.02254791431792559
prados,Minas Gerais,Não,0.02254791431792559
pouso alto,Minas Gerais,Não,0.02254791431792559
poté,Minas Gerais,Não,0.02254791431792559
porto firme,Minas Gerais,Não,0.02254791431792559
porteirinha,Minas Gerais,Não,0.02254791431792559
antônio prado,Rio Grande do Sul,Não,0.02254791431792559
ponte nova,Minas Gerais,Não,0.02254791431792559
poço fundo,Minas Gerais,Não,0.02254791431792559
salinas,Minas Gerais,Não,0.02254791431792559
faxinal do soturno,Rio Grande do Sul,Não,0.02254791431792559
piumhi,Minas Gerais,Não,0.02254791431792559
pitangui,Minas Gerais,Não,0.02254791431792559
piraúba,Minas Gerais,Não,0.02254791431792559
tombos,Minas Gerais,Não,0.02254791431792559
três corações,Minas Gerais,Não,0.02254791431792559
piranga,Minas Gerais,Não,0.02254791431792559
fontoura xavier,Rio Grande do Sul,Não,0.02254791431792559
três pontas,Minas Gerais,Não,0.02254791431792559
anta gorda,Rio Grande do Sul,Não,0.02254791431792559
tupaciguara,Minas Gerais,Não,0.02254791431792559
esmeralda,Rio Grande do Sul,Não,0.02254791431792559
erval seco,Rio Grande do Sul,Não,0.02254791431792559
erval grande,Rio Grande do Sul,Não,0.02254791431792559
raul soares,Minas Gerais,Não,0.02254791431792559
sacramento,Minas Gerais,Não,0.02254791431792559
sabinópolis,Minas Gerais,Não,0.02254791431792559
augusto pestana,Rio Grande do Sul,Não,0.02254791431792559
rubim,Minas Gerais,Não,0.02254791431792559
arvorezinha,Rio Grande do Sul,Não,0.02254791431792559
romaria,Minas Gerais,Não,0.02254791431792559
dois lajeados,Rio Grande do Sul,Não,0.02254791431792559
taiobeiras,Minas Gerais,Não,0.02254791431792559
dom pedrito,Rio Grande do Sul,Não,0.02254791431792559
rio vermelho,Minas Gerais,Não,0.02254791431792559
arroio grande,Rio Grande do Sul,Não,0.02254791431792559
arroio dos ratos,Rio Grande do Sul,Não,0.02254791431792559
rio piracicaba,Minas Gerais,Não,0.02254791431792559
rio pardo de minas,Minas Gerais,Não,0.02254791431792559
rio novo,Minas Gerais,Não,0.02254791431792559
rio espera,Minas Gerais,Não,0.02254791431792559
rio casca,Minas Gerais,Não,0.02254791431792559
encruzilhada do sul,Rio Grande do Sul,Não,0.02254791431792559
tarumirim,Minas Gerais,Não,0.02254791431792559
teófilo otoni,Minas Gerais,Não,0.02254791431792559
resplendor,Minas Gerais,Não,0.02254791431792559
resende costa,Minas Gerais,Não,0.02254791431792559
recreio,Minas Gerais,Não,0.02254791431792559
jequitinhonha,Minas Gerais,Não,0.02254791431792559
januária,Minas Gerais,Não,0.02254791431792559
janaúba,Minas Gerais,Não,0.02254791431792559
cataguases,Minas Gerais,Não,0.02254791431792559
parelhas,Rio Grande do Norte,Não,0.02254791431792559
sério,Rio Grande do Sul,Não,0.02254791431792559
sertão,Rio Grande do Sul,Não,0.02254791431792559
cipotânea,Minas Gerais,Não,0.02254791431792559
severiano de almeida,Rio Grande do Sul,Não,0.02254791431792559
sinimbu,Rio Grande do Sul,Não,0.02254791431792559
sobradinho,Rio Grande do Sul,Não,0.02254791431792559
soledade,Rio Grande do Sul,Não,0.02254791431792559
caxambu,Minas Gerais,Não,0.02254791431792559
tapes,Rio Grande do Sul,Não,0.02254791431792559
taquara,Rio Grande do Sul,Não,0.02254791431792559
cássia,Minas Gerais,Não,0.02254791431792559
careaçu,Minas Gerais,Não,0.02254791431792559
taquaruçu do sul,Rio Grande do Sul,Não,0.02254791431792559
carvalhos,Minas Gerais,Não,0.02254791431792559
tenente portela,Rio Grande do Sul,Não,0.02254791431792559
redenção,Pará,Não,0.02254791431792559
carmópolis de minas,Minas Gerais,Não,0.02254791431792559
carmo do rio claro,Minas Gerais,Não,0.02254791431792559
carmo do paranaíba,Minas Gerais,Não,0.02254791431792559
teutônia,Rio Grande do Sul,Não,0.02254791431792559
carmo de minas,Minas Gerais,Não,0.02254791431792559
carmo da cachoeira,Minas Gerais,Não,0.02254791431792559
rio maria,Pará,Não,0.02254791431792559
selbach,Rio Grande do Sul,Não,0.02254791431792559
segredo,Rio Grande do Sul,Não,0.02254791431792559
seberi,Rio Grande do Sul,Não,0.02254791431792559
conceição de ipanema,Minas Gerais,Não,0.02254791431792559
curvelo,Minas Gerais,Não,0.02254791431792559
nova esperança do piriá,Pará,Não,0.02254791431792559
são josé do herval,Rio Grande do Sul,Não,0.02254791431792559
cruzília,Minas Gerais,Não,0.02254791431792559
são josé do inhacorá,Rio Grande do Sul,Não,0.02254791431792559
cristina,Minas Gerais,Não,0.02254791431792559
são josé do norte,Rio Grande do Sul,Não,0.02254791431792559
são josé do ouro,Rio Grande do Sul,Não,0.02254791431792559
são josé dos ausentes,Rio Grande do Sul,Não,0.02254791431792559
são lourenço do sul,Rio Grande do Sul,Não,0.02254791431792559
petrolândia,Santa Catarina,Não,0.02254791431792559
são miguel das missões,Rio Grande do Sul,Não,0.02254791431792559
são paulo das missões,Rio Grande do Sul,Não,0.02254791431792559
oriximiná,Pará,Não,0.02254791431792559
ourilândia do norte,Pará,Não,0.02254791431792559
coração de jesus,Minas Gerais,Não,0.02254791431792559
são sepé,Rio Grande do Sul,Não,0.02254791431792559
conselheiro pena,Minas Gerais,Não,0.02254791431792559
conquista,Minas Gerais,Não,0.02254791431792559
são valentim,Rio Grande do Sul,Não,0.02254791431792559
paragominas,Pará,Não,0.02254791431792559
patu,Rio Grande do Norte,Não,0.02254791431792559
conceição do mato dentro,Minas Gerais,Não,0.02254791431792559
carlos chagas,Minas Gerais,Não,0.02254791431792559
carbonita,Minas Gerais,Não,0.02254791431792559
monte alegre,Pará,Não,0.02254791431792559
viadutos,Rio Grande do Sul,Não,0.02254791431792559
vale do sol,Rio Grande do Sul,Não,0.02254791431792559
bueno brandão,Minas Gerais,Não,0.02254791431792559
são domingos do capim,Pará,Não,0.02254791431792559
brazópolis,Minas Gerais,Não,0.02254791431792559
brasília de minas,Minas Gerais,Não,0.02254791431792559
venâncio aires,Rio Grande do Sul,Não,0.02254791431792559
vera cruz,Rio Grande do Sul,Não,0.02254791431792559
botelhos,Minas Gerais,Não,0.02254791431792559
borda da mata,Minas Gerais,Não,0.02254791431792559
bonfinópolis de minas,Minas Gerais,Não,0.02254791431792559
bom sucesso,Minas Gerais,Não,0.02254791431792559
bom jesus do galho,Minas Gerais,Não,0.02254791431792559
caratinga,Minas Gerais,Não,0.02254791431792559
bom jesus da penha,Minas Gerais,Não,0.02254791431792559
bom despacho,Minas Gerais,Não,0.02254791431792559
são joão de pirabas,Pará,Não,0.02254791431792559
boa esperança,Minas Gerais,Não,0.02254791431792559
belo vale,Minas Gerais,Não,0.02254791431792559
barroso,Minas Gerais,Não,0.02254791431792559
alta floresta d'oeste,Rondônia,Não,0.02254791431792559
barbacena,Minas Gerais,Não,0.02254791431792559
jardim do seridó,Rio Grande do Norte,Não,0.02254791431792559
ariquemes,Rondônia,Não,0.02254791431792559
bambuí,Minas Gerais,Não,0.02254791431792559
vacaria,Rio Grande do Sul,Não,0.02254791431792559
buritis,Minas Gerais,Não,0.02254791431792559
cabo verde,Minas Gerais,Não,0.02254791431792559
cachoeira de pajeú,Minas Gerais,Não,0.02254791431792559
carangola,Minas Gerais,Não,0.02254791431792559
rondon do pará,Pará,Não,0.02254791431792559
caraí,Minas Gerais,Não,0.02254791431792559
capitólio,Minas Gerais,Não,0.02254791431792559
capitão enéas,Minas Gerais,Não,0.02254791431792559
três arroios,Rio Grande do Sul,Não,0.02254791431792559
canápolis,Minas Gerais,Não,0.02254791431792559
três passos,Rio Grande do Sul,Não,0.02254791431792559
trindade do sul,Rio Grande do Sul,Não,0.02254791431792559
campos gerais,Minas Gerais,Não,0.02254791431792559
campos altos,Minas Gerais,Não,0.02254791431792559
triunfo,Rio Grande do Sul,Não,0.02254791431792559
tucunduva,Rio Grande do Sul,Não,0.02254791431792559
campo belo,Minas Gerais,Não,0.02254791431792559
campina verde,Minas Gerais,Não,0.02254791431792559
campestre,Minas Gerais,Não,0.02254791431792559
campanha,Minas Gerais,Não,0.02254791431792559
cambuquira,Minas Gerais,Não,0.02254791431792559
cambuí,Minas Gerais,Não,0.02254791431792559
camanducaia,Minas Gerais,Não,0.02254791431792559
tupanciretã,Rio Grande do Sul,Não,0.02254791431792559
santana do araguaia,Pará,Não,0.02254791431792559
caetanópolis,Minas Gerais,Não,0.02254791431792559
datas,Minas Gerais,Não,0.02254791431792559
são jerônimo,Rio Grande do Sul,Não,0.02254791431792559
novo hamburgo,Rio Grande do Sul,Não,0.02254791431792559
pinheiro machado,Rio Grande do Sul,Não,0.02254791431792559
ipanema,Minas Gerais,Não,0.02254791431792559
passo do sobrado,Rio Grande do Sul,Não,0.02254791431792559
conceição do araguaia,Pará,Não,0.02254791431792559
inhapim,Minas Gerais,Não,0.02254791431792559
pedro osório,Rio Grande do Sul,Não,0.02254791431792559
pejuçara,Rio Grande do Sul,Não,0.02254791431792559
pelotas,Rio Grande do Sul,Não,0.02254791431792559
ilicínea,Minas Gerais,Não,0.02254791431792559
curionópolis,Pará,Não,0.02254791431792559
são josé de mipibu,Rio Grande do Norte,Não,0.02254791431792559
pinhal grande,Rio Grande do Sul,Não,0.02254791431792559
piratini,Rio Grande do Sul,Não,0.02254791431792559
guapé,Minas Gerais,Não,0.02254791431792559
planalto,Rio Grande do Sul,Não,0.02254791431792559
dom eliseu,Pará,Não,0.02254791431792559
eldorado dos carajás,Pará,Não,0.02254791431792559
ibertioga,Minas Gerais,Não,0.02254791431792559
gurinhatã,Minas Gerais,Não,0.02254791431792559
porto lucena,Rio Grande do Sul,Não,0.02254791431792559
guaxupé,Minas Gerais,Não,0.02254791431792559
porto xavier,Rio Grande do Sul,Não,0.02254791431792559
guarani,Minas Gerais,Não,0.02254791431792559
guaranésia,Minas Gerais,Não,0.02254791431792559
goianésia do pará,Pará,Não,0.02254791431792559
ipiaçu,Minas Gerais,Não,0.02254791431792559
ipuiúna,Minas Gerais,Não,0.02254791431792559
paraíso do sul,Rio Grande do Sul,Não,0.02254791431792559
itaguara,Minas Gerais,Não,0.02254791431792559
jacutinga,Minas Gerais,Não,0.02254791431792559
jacuí,Minas Gerais,Não,0.02254791431792559
jacinto,Minas Gerais,Não,0.02254791431792559
capitão poço,Pará,Não,0.02254791431792559
osório,Rio Grande do Sul,Não,0.02254791431792559
iturama,Minas Gerais,Não,0.02254791431792559
paim filho,Rio Grande do Sul,Não,0.02254791431792559
ituiutaba,Minas Gerais,Não,0.02254791431792559
palmares do sul,Rio Grande do Sul,Não,0.02254791431792559
itinga,Minas Gerais,Não,0.02254791431792559
palmeira das missões,Rio Grande do Sul,Não,0.02254791431792559
itaúna,Minas Gerais,Não,0.02254791431792559
palmitinho,Rio Grande do Sul,Não,0.02254791431792559
itapecerica,Minas Gerais,Não,0.02254791431792559
itapagipe,Minas Gerais,Não,0.02254791431792559
itaobim,Minas Gerais,Não,0.02254791431792559
itanhomi,Minas Gerais,Não,0.02254791431792559
itanhandu,Minas Gerais,Não,0.02254791431792559
itamonte,Minas Gerais,Não,0.02254791431792559
itamogi,Minas Gerais,Não,0.02254791431792559
itambacuri,Minas Gerais,Não,0.02254791431792559
itamarandiba,Minas Gerais,Não,0.02254791431792559
itaipé,Minas Gerais,Não,0.02254791431792559
guaraciaba,Minas Gerais,Não,0.02254791431792559
guanhães,Minas Gerais,Não,0.02254791431792559
são gabriel,Rio Grande do Sul,Não,0.02254791431792559
santa vitória do palmar,Rio Grande do Sul,Não,0.02254791431792559
estrela do sul,Minas Gerais,Não,0.02254791431792559
estrela do indaiá,Minas Gerais,Não,0.02254791431792559
mãe do rio,Pará,Não,0.02254791431792559
estiva,Minas Gerais,Não,0.02254791431792559
santa cruz do sul,Rio Grande do Sul,Não,0.02254791431792559
espera feliz,Minas Gerais,Não,0.02254791431792559
ervália,Minas Gerais,Não,0.02254791431792559
entre rios de minas,Minas Gerais,Não,0.02254791431792559
engenheiro caldas,Minas Gerais,Não,0.02254791431792559
elói mendes,Minas Gerais,Não,0.02254791431792559
santa rosa,Rio Grande do Sul,Não,0.02254791431792559
dores do indaiá,Minas Gerais,Não,0.02254791431792559
grão mogol,Minas Gerais,Não,0.02254791431792559
santo ângelo,Rio Grande do Sul,Não,0.02254791431792559
santo antônio da patrulha,Rio Grande do Sul,Não,0.02254791431792559
dom silvério,Minas Gerais,Não,0.02254791431792559
dom joaquim,Minas Gerais,Não,0.02254791431792559
divisa nova,Minas Gerais,Não,0.02254791431792559
santo augusto,Rio Grande do Sul,Não,0.02254791431792559
santo cristo,Rio Grande do Sul,Não,0.02254791431792559
divino,Minas Gerais,Não,0.02254791431792559
dionísio,Minas Gerais,Não,0.02254791431792559
são francisco de assis,Rio Grande do Sul,Não,0.02254791431792559
são francisco de paula,Rio Grande do Sul,Não,0.02254791431792559
eugenópolis,Minas Gerais,Não,0.02254791431792559
santa bárbara do sul,Rio Grande do Sul,Não,0.02254791431792559
sananduva,Rio Grande do Sul,Não,0.02254791431792559
salvador do sul,Rio Grande do Sul,Não,0.02254791431792559
gouveia,Minas Gerais,Não,0.02254791431792559
progresso,Rio Grande do Sul,Não,0.02254791431792559
putinga,Rio Grande do Sul,Não,0.02254791431792559
quaraí,Rio Grande do Sul,Não,0.02254791431792559
igarapé-miri,Pará,Não,0.02254791431792559
galiléia,Minas Gerais,Não,0.02254791431792559
quinze de novembro,Rio Grande do Sul,Não,0.02254791431792559
frutal,Minas Gerais,Não,0.02254791431792559
redentora,Rio Grande do Sul,Não,0.02254791431792559
ipixuna do pará,Pará,Não,0.02254791431792559
restinga seca,Rio Grande do Sul,Não,0.02254791431792559
rio pardo,Rio Grande do Sul,Não,0.02254791431792559
itaituba,Pará,Não,0.02254791431792559
rodeio bonito,Rio Grande do Sul,Não,0.02254791431792559
itupiranga,Pará,Não,0.02254791431792559
ronda alta,Rio Grande do Sul,Não,0.02254791431792559
rondinha,Rio Grande do Sul,Não,0.02254791431792559
formiga,Minas Gerais,Não,0.02254791431792559
roque gonzales,Rio Grande do Sul,Não,0.02254791431792559
rosário do sul,Rio Grande do Sul,Não,0.02254791431792559
jacundá,Pará,Não,0.02254791431792559
juruti,Pará,Não,0.02254791431792559
felisburgo,Minas Gerais,Não,0.02254791431792559
peritiba,Santa Catarina,Não,0.02254791431792559
butiá,Rio Grande do Sul,Não,0.02254791431792559
pinhalzinho,Santa Catarina,Não,0.02254791431792559
seabra,Bahia,Não,0.02254791431792559
morungaba,São Paulo,Não,0.02254791431792559
teofilândia,Bahia,Não,0.02254791431792559
goioerê,Paraná,Não,0.02254791431792559
guaíra,Paraná,Não,0.02254791431792559
jaicós,Piauí,Não,0.02254791431792559
guaraniaçu,Paraná,Não,0.02254791431792559
guarapuava,Paraná,Não,0.02254791431792559
sento sé,Bahia,Não,0.02254791431792559
guaratuba,Paraná,Não,0.02254791431792559
ibaiti,Paraná,Não,0.02254791431792559
ribeirão bonito,São Paulo,Não,0.02254791431792559
sátiro dias,Bahia,Não,0.02254791431792559
novo horizonte,São Paulo,Não,0.02254791431792559
ibiporã,Paraná,Não,0.02254791431792559
olímpia,São Paulo,Não,0.02254791431792559
são felipe,Bahia,Não,0.02254791431792559
santo estêvão,Bahia,Não,0.02254791431792559
ouroeste,São Paulo,Não,0.02254791431792559
pacaembu,São Paulo,Não,0.02254791431792559
santaluz,Bahia,Não,0.02254791431792559
morro agudo,São Paulo,Não,0.02254791431792559
tucano,Bahia,Não,0.02254791431792559
ubaíra,Bahia,Não,0.02254791431792559
ubaitaba,Bahia,Não,0.02254791431792559
aratuba,Ceará,Não,0.02254791431792559
aracati,Ceará,Não,0.02254791431792559
miguelópolis,São Paulo,Não,0.02254791431792559
formosa do oeste,Paraná,Não,0.02254791431792559
mirante do paranapanema,São Paulo,Não,0.02254791431792559
itaperuna,Rio de Janeiro,Não,0.02254791431792559
acaraú,Ceará,Não,0.02254791431792559
xique-xique,Bahia,Não,0.02254791431792559
wagner,Bahia,Não,0.02254791431792559
vitória da conquista,Bahia,Não,0.02254791431792559
vera cruz,Bahia,Não,0.02254791431792559
várzea nova,Bahia,Não,0.02254791431792559
utinga,Bahia,Não,0.02254791431792559
uruçuca,Bahia,Não,0.02254791431792559
monte alto,São Paulo,Não,0.02254791431792559
monte aprazível,São Paulo,Não,0.02254791431792559
monte azul paulista,São Paulo,Não,0.02254791431792559
general carneiro,Paraná,Não,0.02254791431792559
ubatã,Bahia,Não,0.02254791431792559
santa maria da vitória,Bahia,Não,0.02254791431792559
palmeira d'oeste,São Paulo,Não,0.02254791431792559
palmital,São Paulo,Não,0.02254791431792559
paramirim,Bahia,Não,0.02254791431792559
pitangueiras,São Paulo,Não,0.02254791431792559
olindina,Bahia,Não,0.02254791431792559
nova viçosa,Bahia,Não,0.02254791431792559
nova canaã,Bahia,Não,0.02254791431792559
jataizinho,Paraná,Não,0.02254791431792559
jesuítas,Paraná,Não,0.02254791431792559
populina,São Paulo,Não,0.02254791431792559
mutuípe,Bahia,Não,0.02254791431792559
porangaba,São Paulo,Não,0.02254791431792559
porto feliz,São Paulo,Não,0.02254791431792559
joaquim távora,Paraná,Não,0.02254791431792559
morro do chapéu,Bahia,Não,0.02254791431792559
miguel calmon,Bahia,Não,0.02254791431792559
promissão,São Paulo,Não,0.02254791431792559
laranjeiras do sul,Paraná,Não,0.02254791431792559
corrente,Piauí,Não,0.02254791431792559
rancharia,São Paulo,Não,0.02254791431792559
loanda,Paraná,Não,0.02254791431792559
registro,São Paulo,Não,0.02254791431792559
jandaia do sul,Paraná,Não,0.02254791431792559
paripiranga,Bahia,Não,0.02254791431792559
panorama,São Paulo,Não,0.02254791431792559
piraju,São Paulo,Não,0.02254791431792559
paraibuna,São Paulo,Não,0.02254791431792559
santa bárbara,Bahia,Não,0.02254791431792559
ipiranga,Paraná,Não,0.02254791431792559
ruy barbosa,Bahia,Não,0.02254791431792559
irati,Paraná,Não,0.02254791431792559
ribeira do pombal,Bahia,Não,0.02254791431792559
patrocínio paulista,São Paulo,Não,0.02254791431792559
paulo de faria,São Paulo,Não,0.02254791431792559
remanso,Bahia,Não,0.02254791431792559
pederneiras,São Paulo,Não,0.02254791431792559
queimadas,Bahia,Não,0.02254791431792559
pedregulho,São Paulo,Não,0.02254791431792559
itaperuçu,Paraná,Não,0.02254791431792559
poções,Bahia,Não,0.02254791431792559
ivaiporã,Paraná,Não,0.02254791431792559
piedade,São Paulo,Não,0.02254791431792559
pilar do sul,São Paulo,Não,0.02254791431792559
esperantina,Piauí,Não,0.02254791431792559
piatã,Bahia,Não,0.02254791431792559
matão,São Paulo,Não,0.02254791431792559
martinópolis,São Paulo,Não,0.02254791431792559
aurora,Ceará,Não,0.02254791431792559
redenção,Ceará,Não,0.02254791431792559
quixeramobim,Ceará,Não,0.02254791431792559
iguape,São Paulo,Não,0.02254791431792559
quixadá,Ceará,Não,0.02254791431792559
carambeí,Paraná,Não,0.02254791431792559
ilhabela,São Paulo,Não,0.02254791431792559
carlópolis,Paraná,Não,0.02254791431792559
castro,Paraná,Não,0.02254791431792559
catanduvas,Paraná,Não,0.02254791431792559
cerro azul,Paraná,Não,0.02254791431792559
ipuã,São Paulo,Não,0.02254791431792559
céu azul,Paraná,Não,0.02254791431792559
chopinzinho,Paraná,Não,0.02254791431792559
paracuru,Ceará,Não,0.02254791431792559
cianorte,Paraná,Não,0.02254791431792559
itaberá,São Paulo,Não,0.02254791431792559
itaí,São Paulo,Não,0.02254791431792559
pacoti,Ceará,Não,0.02254791431792559
itajobi,São Paulo,Não,0.02254791431792559
orós,Ceará,Não,0.02254791431792559
capitão leônidas marques,Paraná,Não,0.02254791431792559
igarapava,São Paulo,Não,0.02254791431792559
itapira,São Paulo,Não,0.02254791431792559
russas,Ceará,Não,0.02254791431792559
guarantã,São Paulo,Não,0.02254791431792559
água doce do norte,Espírito Santo,Não,0.02254791431792559
afonso cláudio,Espírito Santo,Não,0.02254791431792559
guariba,São Paulo,Não,0.02254791431792559
herculândia,São Paulo,Não,0.02254791431792559
tianguá,Ceará,Não,0.02254791431792559
campo largo,Paraná,Não,0.02254791431792559
tauá,Ceará,Não,0.02254791431792559
iacanga,São Paulo,Não,0.02254791431792559
tabuleiro do norte,Ceará,Não,0.02254791431792559
campo mourão,Paraná,Não,0.02254791431792559
senador pompeu,Ceará,Não,0.02254791431792559
ibirá,São Paulo,Não,0.02254791431792559
cândido de abreu,Paraná,Não,0.02254791431792559
candói,Paraná,Não,0.02254791431792559
cantagalo,Paraná,Não,0.02254791431792559
santa quitéria,Ceará,Não,0.02254791431792559
capanema,Paraná,Não,0.02254791431792559
igaraçu do tietê,São Paulo,Não,0.02254791431792559
clevelândia,Paraná,Não,0.02254791431792559
morada nova,Ceará,Não,0.02254791431792559
baturité,Ceará,Não,0.02254791431792559
josé bonifácio,São Paulo,Não,0.02254791431792559
marcolândia,Piauí,Não,0.02254791431792559
dois vizinhos,Paraná,Não,0.02254791431792559
laranjal paulista,São Paulo,Não,0.02254791431792559
douradina,Paraná,Não,0.02254791431792559
leme,São Paulo,Não,0.02254791431792559
lindóia,São Paulo,Não,0.02254791431792559
crateús,Ceará,Não,0.02254791431792559
luzilândia,Piauí,Não,0.02254791431792559
luiziânia,São Paulo,Não,0.02254791431792559
entre rios do oeste,Paraná,Não,0.02254791431792559
cedro,Ceará,Não,0.02254791431792559
cascavel,Ceará,Não,0.02254791431792559
faxinal,Paraná,Não,0.02254791431792559
canindé,Ceará,Não,0.02254791431792559
campos sales,Ceará,Não,0.02254791431792559
camocim,Ceará,Não,0.02254791431792559
brejo santo,Ceará,Não,0.02254791431792559
boa viagem,Ceará,Não,0.02254791431792559
beberibe,Ceará,Não,0.02254791431792559
junqueirópolis,São Paulo,Não,0.02254791431792559
joanópolis,São Paulo,Não,0.02254791431792559
itápolis,São Paulo,Não,0.02254791431792559
icó,Ceará,Não,0.02254791431792559
itaporanga,São Paulo,Não,0.02254791431792559
missão velha,Ceará,Não,0.02254791431792559
itapuí,São Paulo,Não,0.02254791431792559
corbélia,Paraná,Não,0.02254791431792559
itararé,São Paulo,Não,0.02254791431792559
mauriti,Ceará,Não,0.02254791431792559
itatinga,São Paulo,Não,0.02254791431792559
coronel vivida,Paraná,Não,0.02254791431792559
limoeiro do norte,Ceará,Não,0.02254791431792559
lavras da mangabeira,Ceará,Não,0.02254791431792559
itupeva,São Paulo,Não,0.02254791431792559
jardim,Ceará,Não,0.02254791431792559
jaguaribe,Ceará,Não,0.02254791431792559
jaboticabal,São Paulo,Não,0.02254791431792559
itapipoca,Ceará,Não,0.02254791431792559
jales,São Paulo,Não,0.02254791431792559
ipu,Ceará,Não,0.02254791431792559
jaú,São Paulo,Não,0.02254791431792559
independência,Ceará,Não,0.02254791431792559
macaúbas,Bahia,Não,0.02254791431792559
luís eduardo magalhães,Bahia,Não,0.02254791431792559
campina da lagoa,Paraná,Não,0.02254791431792559
santa terezinha de itaipu,Paraná,Não,0.02254791431792559
japaratuba,Sergipe,Não,0.02254791431792559
rio azul,Paraná,Não,0.02254791431792559
rolândia,Paraná,Não,0.02254791431792559
rosário do ivaí,Paraná,Não,0.02254791431792559
salto do lontra,Paraná,Não,0.02254791431792559
santa amélia,Paraná,Não,0.02254791431792559
vitória de santo antão,Pernambuco,Não,0.02254791431792559
santa fé,Paraná,Não,0.02254791431792559
santa helena,Paraná,Não,0.02254791431792559
trindade,Pernambuco,Não,0.02254791431792559
livramento de nossa senhora,Bahia,Não,0.02254791431792559
santo antônio do sudoeste,Paraná,Não,0.02254791431792559
simão dias,Sergipe,Não,0.02254791431792559
timbaúba,Pernambuco,Não,0.02254791431792559
são joão,Paraná,Não,0.02254791431792559
são joão do triunfo,Paraná,Não,0.02254791431792559
são jorge do ivaí,Paraná,Não,0.02254791431792559
são jorge d'oeste,Paraná,Não,0.02254791431792559
são josé das palmeiras,Paraná,Não,0.02254791431792559
são mateus do sul,Paraná,Não,0.02254791431792559
ribeirão claro,Paraná,Não,0.02254791431792559
acajutiba,Bahia,Não,0.02254791431792559
itabaiana,Sergipe,Não,0.02254791431792559
reserva,Paraná,Não,0.02254791431792559
viradouro,São Paulo,Não,0.02254791431792559
belmonte,Bahia,Não,0.02254791431792559
barro alto,Bahia,Não,0.02254791431792559
barras,Piauí,Não,0.02254791431792559
barra da estiva,Bahia,Não,0.02254791431792559
barra,Bahia,Não,0.02254791431792559
aquidabã,Sergipe,Não,0.02254791431792559
campo do brito,Sergipe,Não,0.02254791431792559
prudentópolis,Paraná,Não,0.02254791431792559
capela,Sergipe,Não,0.02254791431792559
quatiguá,Paraná,Não,0.02254791431792559
quatro pontes,Paraná,Não,0.02254791431792559
antas,Bahia,Não,0.02254791431792559
quedas do iguaçu,Paraná,Não,0.02254791431792559
quinta do sol,Paraná,Não,0.02254791431792559
quitandinha,Paraná,Não,0.02254791431792559
rancho alegre,Paraná,Não,0.02254791431792559
realeza,Paraná,Não,0.02254791431792559
rebouças,Paraná,Não,0.02254791431792559
são pedro do iguaçu,Paraná,Não,0.02254791431792559
são pedro do ivaí,Paraná,Não,0.02254791431792559
araguatins,Tocantins,Não,0.02254791431792559
guaraí,Tocantins,Não,0.02254791431792559
palmeira dos índios,Alagoas,Não,0.02254791431792559
afogados da ingazeira,Pernambuco,Não,0.02254791431792559
pombos,Pernambuco,Não,0.02254791431792559
petrolândia,Pernambuco,Não,0.02254791431792559
pesqueira,Pernambuco,Não,0.02254791431792559
bezerros,Pernambuco,Não,0.02254791431792559
paudalho,Pernambuco,Não,0.02254791431792559
brejinho,Pernambuco,Não,0.02254791431792559
buíque,Pernambuco,Não,0.02254791431792559
ouricuri,Pernambuco,Não,0.02254791431792559
delmiro gouveia,Alagoas,Não,0.02254791431792559
caruaru,Pernambuco,Não,0.02254791431792559
lajedo,Pernambuco,Não,0.02254791431792559
batalha,Alagoas,Não,0.02254791431792559
arapiraca,Alagoas,Não,0.02254791431792559
custódia,Pernambuco,Não,0.02254791431792559
floresta,Pernambuco,Não,0.02254791431792559
garanhuns,Pernambuco,Não,0.02254791431792559
taguatinga,Tocantins,Não,0.02254791431792559
wenceslau braz,Paraná,Não,0.02254791431792559
goianorte,Tocantins,Não,0.02254791431792559
augustinópolis,Tocantins,Não,0.02254791431792559
penedo,Alagoas,Não,0.02254791431792559
babaçulândia,Tocantins,Não,0.02254791431792559
sengés,Paraná,Não,0.02254791431792559
sertânia,Pernambuco,Não,0.02254791431792559
serra talhada,Pernambuco,Não,0.02254791431792559
siqueira campos,Paraná,Não,0.02254791431792559
são josé do egito,Pernambuco,Não,0.02254791431792559
