nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
águas lindas de goiás,Goiás,Não,2.6157895e-06
sucupira do riachão,Maranhão,Não,2.6157547e-06
rio branco do sul,Paraná,Não,2.6147695e-06
primavera,Pará,Não,2.6135829e-06
nossa senhora da glória,Sergipe,Não,2.6123319e-06
cananéia,São Paulo,Não,2.606601e-06
sátiro dias,Bahia,Não,2.6060836e-06
simonésia,Minas Gerais,Não,2.605552e-06
taperoá,Paraíba,Não,2.6041732e-06
nova santa bárbara,Paraná,Não,2.6036691e-06
caracol,Piauí,Não,2.6003463e-06
itambé,Pernambuco,Não,2.6001655e-06
são vicente,Rio Grande do Norte,Não,2.5978206e-06
nhandeara,São Paulo,Não,2.5966367e-06
palmelo,Goiás,Não,2.5936743e-06
mata roma,Maranhão,Não,2.5911081e-06
tiradentes do sul,Rio Grande do Sul,Não,2.5860202e-06
doverlândia,Goiás,Não,2.585019e-06
timbaúba dos batistas,Rio Grande do Norte,Não,2.584817e-06
eliseu martins,Piauí,Não,2.5808783e-06
montes altos,Maranhão,Não,2.5805878e-06
baldim,Minas Gerais,Não,2.5798865e-06
lagoinha,São Paulo,Não,2.5778525e-06
gouvelândia,Goiás,Não,2.5748477e-06
jaboti,Paraná,Não,2.5723784e-06
itaquara,Bahia,Não,2.5687063e-06
uruoca,Ceará,Não,2.5682066e-06
cajazeiras do piauí,Piauí,Não,2.5678614e-06
pindoba,Alagoas,Não,2.5641e-06
cristianópolis,Goiás,Não,2.56021e-06
entre rios de minas,Minas Gerais,Não,2.5528982e-06
buenópolis,Minas Gerais,Não,2.5508223e-06
alto alegre do pindaré,Maranhão,Não,2.5504282e-06
rio branco,Mato Grosso,Não,2.5492807e-06
itacuruba,Pernambuco,Não,2.545816e-06
monte santo do tocantins,Tocantins,Não,2.5395816e-06
caraúbas do piauí,Piauí,Não,2.5346649e-06
jiquiriçá,Bahia,Não,2.5316065e-06
rio pardo,Rio Grande do Sul,Não,2.526026e-06
pedro régis,Paraíba,Não,2.5195156e-06
iguatu,Ceará,Não,2.5167108e-06
aracoiaba,Ceará,Não,2.5116733e-06
nova esperança do piriá,Pará,Não,2.5093054e-06
brejo do cruz,Paraíba,Não,2.5088939e-06
biritinga,Bahia,Não,2.5073773e-06
poção de pedras,Maranhão,Não,2.504137e-06
frei inocêncio,Minas Gerais,Não,2.499458e-06
são benedito do rio preto,Maranhão,Não,2.4979306e-06
são sebastião da amoreira,Paraná,Não,2.4874307e-06
guapiara,São Paulo,Não,2.4843678e-06
rialma,Goiás,Não,2.4785365e-06
bom conselho,Pernambuco,Não,2.468961e-06
vila nova do piauí,Piauí,Não,2.4668639e-06
machadinho,Rio Grande do Sul,Não,2.4667768e-06
curitibanos,Santa Catarina,Não,2.465408e-06
itaóca,São Paulo,Não,2.4618837e-06
alto alegre do maranhão,Maranhão,Não,2.457797e-06
brasilândia do tocantins,Tocantins,Não,2.4558994e-06
pindorama,São Paulo,Não,2.4543328e-06
juazeirinho,Paraíba,Não,2.4510746e-06
jaguaribe,Ceará,Não,2.443147e-06
benjamin constant do sul,Rio Grande do Sul,Não,2.4414512e-06
divinolândia de minas,Minas Gerais,Não,2.4405506e-06
santana do ipanema,Alagoas,Não,2.439224e-06
curvelândia,Mato Grosso,Não,2.4371338e-06
ipueira,Rio Grande do Norte,Não,2.4359163e-06
frei miguelinho,Pernambuco,Não,2.4347432e-06
carira,Sergipe,Não,2.433281e-06
aparecida do rio negro,Tocantins,Não,2.4320582e-06
tramandaí,Rio Grande do Sul,Não,2.4246983e-06
ivatuba,Paraná,Não,2.4173285e-06
maranhãozinho,Maranhão,Não,2.41111e-06
barro alto,Bahia,Não,2.4073602e-06
três barras do paraná,Paraná,Não,2.4033893e-06
nova fátima,Bahia,Não,2.399647e-06
timbiras,Maranhão,Não,2.399011e-06
são josé do jacuri,Minas Gerais,Não,2.3984596e-06
meruoca,Ceará,Não,2.397435e-06
abadiânia,Goiás,Não,2.3972682e-06
caraíbas,Bahia,Não,2.3957439e-06
terra de areia,Rio Grande do Sul,Não,2.3945104e-06
celso ramos,Santa Catarina,Não,2.3940308e-06
maturéia,Paraíba,Não,2.3935308e-06
santo antônio do pinhal,São Paulo,Não,2.3887853e-06
fervedouro,Minas Gerais,Não,2.3855164e-06
riacho frio,Piauí,Não,2.3828811e-06
malhador,Sergipe,Não,2.3793e-06
bela vista da caroba,Paraná,Não,2.3765356e-06
barra do choça,Bahia,Não,2.3740054e-06
santa terezinha,Santa Catarina,Não,2.3715795e-06
tacima,Paraíba,Não,2.3690138e-06
várzea da roça,Bahia,Não,2.3644343e-06
pedro de toledo,São Paulo,Não,2.3638256e-06
baía da traição,Paraíba,Não,2.3633386e-06
marcelino vieira,Rio Grande do Norte,Não,2.3540777e-06
zé doca,Maranhão,Não,2.3503069e-06
cubati,Paraíba,Não,2.3485122e-06
natércia,Minas Gerais,Não,2.340278e-06
cidreira,Rio Grande do Sul,Não,2.3359632e-06
coronel murta,Minas Gerais,Não,2.3332893e-06
barra do chapéu,São Paulo,Não,2.3317255e-06
vieirópolis,Paraíba,Não,2.3274e-06
branquinha,Alagoas,Não,2.3220082e-06
ruy barbosa,Rio Grande do Norte,Não,2.3203434e-06
são josé dos ramos,Paraíba,Não,2.319777e-06
luís gomes,Rio Grande do Norte,Não,2.315454e-06
antônio cardoso,Bahia,Não,2.3144185e-06
conselheiro pena,Minas Gerais,Não,2.2945665e-06
xique-xique,Bahia,Não,2.290133e-06
morro do pilar,Minas Gerais,Não,2.2882816e-06
jataúba,Pernambuco,Não,2.2877186e-06
granjeiro,Ceará,Não,2.2864929e-06
mirinzal,Maranhão,Não,2.2857103e-06
itapirapuã,Goiás,Não,2.283758e-06
faro,Pará,Não,2.2799018e-06
dois riachos,Alagoas,Não,2.277229e-06
chapadinha,Maranhão,Não,2.27372e-06
joaíma,Minas Gerais,Não,2.273566e-06
antônio martins,Rio Grande do Norte,Não,2.2701427e-06
iraceminha,Santa Catarina,Não,2.267555e-06
são josé do belmonte,Pernambuco,Não,2.2642832e-06
solânea,Paraíba,Não,2.2638644e-06
itápolis,São Paulo,Não,2.2637996e-06
nova união,Rondônia,Não,2.2636161e-06
augustinópolis,Tocantins,Não,2.263068e-06
alto alegre dos parecis,Rondônia,Não,2.2628176e-06
esperantina,Tocantins,Não,2.2620602e-06
congo,Paraíba,Não,2.2503787e-06
varjota,Ceará,Não,2.249424e-06
são luíz do norte,Goiás,Não,2.2457991e-06
joviânia,Goiás,Não,2.2410175e-06
itaíba,Pernambuco,Não,2.238352e-06
dom cavati,Minas Gerais,Não,2.2364677e-06
agudos do sul,Paraná,Não,2.2352865e-06
bom jesus do amparo,Minas Gerais,Não,2.2333645e-06
curral velho,Paraíba,Não,2.2305187e-06
são joão evangelista,Minas Gerais,Não,2.2183187e-06
lagoa do sítio,Piauí,Não,2.2175127e-06
monte formoso,Minas Gerais,Não,2.2173754e-06
montezuma,Minas Gerais,Não,2.2172337e-06
nacip raydan,Minas Gerais,Não,2.216164e-06
tanquinho,Bahia,Não,2.2136355e-06
jundiá,Alagoas,Não,2.2119643e-06
sussuapara,Piauí,Não,2.2088739e-06
nova tebas,Paraná,Não,2.2081747e-06
serra dourada,Bahia,Não,2.2049844e-06
marcionílio souza,Bahia,Não,2.1996602e-06
presidente dutra,Bahia,Não,2.1952865e-06
mocajuba,Pará,Não,2.1950875e-06
bela vista de minas,Minas Gerais,Não,2.1945498e-06
brejões,Bahia,Não,2.1928906e-06
afrânio,Pernambuco,Não,2.1916446e-06
recursolândia,Tocantins,Não,2.1911346e-06
tanhaçu,Bahia,Não,2.188954e-06
pedrinópolis,Minas Gerais,Não,2.1858898e-06
são joão da fronteira,Piauí,Não,2.1856583e-06
santana do itararé,Paraná,Não,2.1833189e-06
bom jesus,Piauí,Não,2.1821802e-06
união,Piauí,Não,2.1817661e-06
simolândia,Goiás,Não,2.1810608e-06
são bernardo,Maranhão,Não,2.178452e-06
guamiranga,Paraná,Não,2.1783233e-06
iramaia,Bahia,Não,2.1770709e-06
antonina do norte,Ceará,Não,2.1762323e-06
frei martinho,Paraíba,Não,2.1757053e-06
presidente venceslau,São Paulo,Não,2.1722926e-06
breves,Pará,Não,2.1722449e-06
manoel ribas,Paraná,Não,2.168118e-06
ferros,Minas Gerais,Não,2.167351e-06
morrinhos,Ceará,Não,2.1632748e-06
itororó,Bahia,Não,2.1569278e-06
traipu,Alagoas,Não,2.1534172e-06
pau d'arco,Tocantins,Não,2.1512312e-06
virginópolis,Minas Gerais,Não,2.1493488e-06
itaú,Rio Grande do Norte,Não,2.1489923e-06
pedro ii,Piauí,Não,2.1473224e-06
francisco dantas,Rio Grande do Norte,Não,2.147304e-06
frecheirinha,Ceará,Não,2.1467636e-06
jaguaribara,Ceará,Não,2.1434003e-06
gonzaga,Minas Gerais,Não,2.1430078e-06
raul soares,Minas Gerais,Não,2.1415044e-06
são bento,Maranhão,Não,2.139663e-06
manoel emídio,Piauí,Não,2.138131e-06
sobrália,Minas Gerais,Não,2.135101e-06
itaipava do grajaú,Maranhão,Não,2.1339142e-06
campo grande,Alagoas,Não,2.130047e-06
ponto novo,Bahia,Não,2.128971e-06
luís correia,Piauí,Não,2.1242715e-06
macambira,Sergipe,Não,2.1240205e-06
maués,Amazonas,Não,2.1233725e-06
augusto corrêa,Pará,Não,2.123267e-06
laranja da terra,Espírito Santo,Não,2.1182511e-06
barra de santana,Paraíba,Não,2.1181058e-06
alvorada do sul,Paraná,Não,2.1153826e-06
montalvânia,Minas Gerais,Não,2.114983e-06
jerônimo monteiro,Espírito Santo,Não,2.1132514e-06
forquilha,Ceará,Não,2.1055546e-06
santa lúcia,Paraná,Não,2.1053197e-06
chapadão do sul,Mato Grosso do Sul,Não,2.099215e-06
orós,Ceará,Não,2.0985524e-06
itanhaém,São Paulo,Não,2.0945736e-06
tenente ananias,Rio Grande do Norte,Não,2.0937146e-06
piritiba,Bahia,Não,2.0930438e-06
sede nova,Rio Grande do Sul,Não,2.0912482e-06
fruta de leite,Minas Gerais,Não,2.0912223e-06
ubaitaba,Bahia,Não,2.0906798e-06
assunção do piauí,Piauí,Não,2.088187e-06
lagoa d'anta,Rio Grande do Norte,Não,2.0858683e-06
santa maria do salto,Minas Gerais,Não,2.085775e-06
pilões,Paraíba,Não,2.0819095e-06
epitaciolândia,Acre,Não,2.0814828e-06
lajes pintadas,Rio Grande do Norte,Não,2.0798616e-06
viana,Maranhão,Não,2.0774094e-06
miracatu,São Paulo,Não,2.0740817e-06
nova brasilândia d'oeste,Rondônia,Não,2.0726106e-06
igaratá,São Paulo,Não,2.0696202e-06
caetés,Pernambuco,Não,2.068245e-06
são joão do rio do peixe,Paraíba,Não,2.0657594e-06
presidente juscelino,Maranhão,Não,2.063052e-06
luís domingues,Maranhão,Não,2.0625014e-06
jaguaquara,Bahia,Não,2.06177e-06
betânia,Pernambuco,Não,2.0596945e-06
itaúna do sul,Paraná,Não,2.0591485e-06
sebastião barros,Piauí,Não,2.0558696e-06
passa sete,Rio Grande do Sul,Não,2.055858e-06
jardim olinda,Paraná,Não,2.0536495e-06
campo alegre do fidalgo,Piauí,Não,2.0514747e-06
taquarana,Alagoas,Não,2.050274e-06
salvaterra,Pará,Não,2.0373589e-06
bento fernandes,Rio Grande do Norte,Não,2.0343982e-06
aroeiras do itaim,Piauí,Não,2.0321934e-06
ibipeba,Bahia,Não,2.0258756e-06
estrela do norte,Goiás,Não,2.025663e-06
ouro preto do oeste,Rondônia,Não,2.0253017e-06
santana do jacaré,Minas Gerais,Não,2.019194e-06
olindina,Bahia,Não,2.0186317e-06
águas belas,Pernambuco,Não,2.0150524e-06
cerro grande do sul,Rio Grande do Sul,Não,2.0146547e-06
bequimão,Maranhão,Não,2.014228e-06
sampaio,Tocantins,Não,2.0141838e-06
coluna,Minas Gerais,Não,2.0106525e-06
matias olímpio,Piauí,Não,2.0105433e-06
crisópolis,Bahia,Não,2.0101847e-06
encanto,Rio Grande do Norte,Não,2.0101559e-06
caputira,Minas Gerais,Não,2.0039736e-06
igarapé grande,Maranhão,Não,2.003318e-06
lajeado novo,Maranhão,Não,2.0032512e-06
são josé do campestre,Rio Grande do Norte,Não,1.9994284e-06
rurópolis,Pará,Não,1.994256e-06
santa terezinha do progresso,Santa Catarina,Não,1.9923095e-06
são bento do trairí,Rio Grande do Norte,Não,1.9919485e-06
santa rosa do sul,Santa Catarina,Não,1.9904826e-06
jussara,Bahia,Não,1.9883216e-06
olinda nova do maranhão,Maranhão,Não,1.9879026e-06
pinhão,Sergipe,Não,1.9819379e-06
são lourenço do piauí,Piauí,Não,1.981301e-06
balneário pinhal,Rio Grande do Sul,Não,1.978533e-06
são joão da canabrava,Piauí,Não,1.9761042e-06
abaiara,Ceará,Não,1.975341e-06
são felipe,Bahia,Não,1.973904e-06
miranorte,Tocantins,Não,1.970624e-06
teixeira,Paraíba,Não,1.9691342e-06
tunas,Rio Grande do Sul,Não,1.968143e-06
serrinha dos pintos,Rio Grande do Norte,Não,1.9662068e-06
saúde,Bahia,Não,1.9653876e-06
iguatu,Paraná,Não,1.964606e-06
santa cruz,Paraíba,Não,1.9575273e-06
oeiras do pará,Pará,Não,1.9549939e-06
logradouro,Paraíba,Não,1.954593e-06
divino das laranjeiras,Minas Gerais,Não,1.9536685e-06
barra do turvo,São Paulo,Não,1.949496e-06
taquaritinga do norte,Pernambuco,Não,1.9489996e-06
são valério,Tocantins,Não,1.9479107e-06
buritirama,Bahia,Não,1.9460892e-06
coroaci,Minas Gerais,Não,1.9440301e-06
centralina,Minas Gerais,Não,1.9436463e-06
poções,Bahia,Não,1.9429015e-06
maribondo,Alagoas,Não,1.9368852e-06
água nova,Rio Grande do Norte,Não,1.9344336e-06
independência,Ceará,Não,1.9291922e-06
curralinhos,Piauí,Não,1.9280592e-06
bandeirantes,Mato Grosso do Sul,Não,1.9265522e-06
mundo novo,Bahia,Não,1.925272e-06
marmeleiro,Paraná,Não,1.9250883e-06
são gabriel da cachoeira,Amazonas,Não,1.9250076e-06
itaueira,Piauí,Não,1.9240606e-06
são paulo do potengi,Rio Grande do Norte,Não,1.9240128e-06
são domingos do maranhão,Maranhão,Não,1.9230276e-06
são joão do sul,Santa Catarina,Não,1.9169963e-06
batalha,Piauí,Não,1.91539e-06
piatã,Bahia,Não,1.9121521e-06
penaforte,Ceará,Não,1.9061421e-06
marcos parente,Piauí,Não,1.9027077e-06
baturité,Ceará,Não,1.9013635e-06
brejo da madre de deus,Pernambuco,Não,1.8979123e-06
ouro branco,Alagoas,Não,1.8976572e-06
prata,Minas Gerais,Não,1.8953095e-06
terra nova,Pernambuco,Não,1.8950458e-06
santo antônio da barra,Goiás,Não,1.8905222e-06
juquitiba,São Paulo,Não,1.8871572e-06
tuparetama,Pernambuco,Não,1.8834282e-06
martins,Rio Grande do Norte,Não,1.8822486e-06
lastro,Paraíba,Não,1.8820691e-06
mirangaba,Bahia,Não,1.880528e-06
centenário do sul,Paraná,Não,1.8767261e-06
bom progresso,Rio Grande do Sul,Não,1.8766186e-06
santana do manhuaçu,Minas Gerais,Não,1.8692456e-06
lago dos rodrigues,Maranhão,Não,1.8664488e-06
jucás,Ceará,Não,1.8645239e-06
jampruca,Minas Gerais,Não,1.8632833e-06
ibaretama,Ceará,Não,1.8627678e-06
vitorino freire,Maranhão,Não,1.861523e-06
manoel urbano,Acre,Não,1.8583037e-06
trairão,Pará,Não,1.8544566e-06
novo oriente do piauí,Piauí,Não,1.8527561e-06
parari,Paraíba,Não,1.8493262e-06
mauriti,Ceará,Não,1.8474645e-06
gonçalves dias,Maranhão,Não,1.8465646e-06
brejo,Maranhão,Não,1.8417949e-06
pedro laurentino,Piauí,Não,1.8366451e-06
caxingó,Piauí,Não,1.8366451e-06
josé raydan,Minas Gerais,Não,1.8334041e-06
serra preta,Bahia,Não,1.8298301e-06
cuparaque,Minas Gerais,Não,1.8296922e-06
campinorte,Goiás,Não,1.819447e-06
laje,Bahia,Não,1.8185275e-06
belágua,Maranhão,Não,1.8144218e-06
são raimundo do doca bezerra,Maranhão,Não,1.8144218e-06
senador modestino gonçalves,Minas Gerais,Não,1.813531e-06
são joão do ivaí,Paraná,Não,1.812988e-06
porto real do colégio,Alagoas,Não,1.8116053e-06
maurilândia do tocantins,Tocantins,Não,1.8089468e-06
mairi,Bahia,Não,1.8085827e-06
urandi,Bahia,Não,1.7958112e-06
antas,Bahia,Não,1.7952477e-06
união do oeste,Santa Catarina,Não,1.7935689e-06
poção,Pernambuco,Não,1.7926112e-06
amapá do maranhão,Maranhão,Não,1.7904756e-06
barbosa ferraz,Paraná,Não,1.789117e-06
monteiro lobato,São Paulo,Não,1.7876467e-06
pimenteiras,Piauí,Não,1.7874285e-06
canavieira,Piauí,Não,1.7844854e-06
betânia do piauí,Piauí,Não,1.7810323e-06
são pedro dos crentes,Maranhão,Não,1.7810323e-06
paulo jacinto,Alagoas,Não,1.7800086e-06
fátima,Bahia,Não,1.779143e-06
aurora do tocantins,Tocantins,Não,1.7771401e-06
santana do maranhão,Maranhão,Não,1.7713703e-06
massaranduba,Paraíba,Não,1.7708046e-06
tenente laurentino cruz,Rio Grande do Norte,Não,1.7685413e-06
anajás,Pará,Não,1.763418e-06
boqueirão do piauí,Piauí,Não,1.7555367e-06
sairé,Pernambuco,Não,1.7549492e-06
wenceslau braz,Paraná,Não,1.7528566e-06
angical do piauí,Piauí,Não,1.7521362e-06
santa inês,Bahia,Não,1.7513562e-06
mato verde,Minas Gerais,Não,1.7504093e-06
santa luzia do pará,Pará,Não,1.7498069e-06
três palmeiras,Rio Grande do Sul,Não,1.7489544e-06
cabaceiras do paraguaçu,Bahia,Não,1.7449142e-06
euclides da cunha,Bahia,Não,1.7424965e-06
itararé,São Paulo,Não,1.7402544e-06
hugo napoleão,Piauí,Não,1.7382756e-06
almino afonso,Rio Grande do Norte,Não,1.7372465e-06
ibotirama,Bahia,Não,1.7349533e-06
manoel vitorino,Bahia,Não,1.7310002e-06
santa margarida,Minas Gerais,Não,1.7293321e-06
santa maria do suaçuí,Minas Gerais,Não,1.7286097e-06
riacho de santo antônio,Paraíba,Não,1.7238045e-06
tuntum,Maranhão,Não,1.7237764e-06
miravânia,Minas Gerais,Não,1.7226854e-06
barcelona,Rio Grande do Norte,Não,1.7119563e-06
barracão,Paraná,Não,1.7076645e-06
oliveira dos brejinhos,Bahia,Não,1.7063281e-06
são francisco,Paraíba,Não,1.7039523e-06
jurema,Pernambuco,Não,1.7026008e-06
major isidoro,Alagoas,Não,1.7019482e-06
igarapava,São Paulo,Não,1.7005335e-06
rio bananal,Espírito Santo,Não,1.699149e-06
santana da boa vista,Rio Grande do Sul,Não,1.6978903e-06
mariluz,Paraná,Não,1.6977559e-06
murici dos portelas,Piauí,Não,1.6961038e-06
alegre,Espírito Santo,Não,1.6941606e-06
calçoene,Amapá,Não,1.6910096e-06
paulino neves,Maranhão,Não,1.6908984e-06
piripá,Bahia,Não,1.6881432e-06
jatobá do piauí,Piauí,Não,1.6870553e-06
juazeiro do piauí,Piauí,Não,1.6864423e-06
soledade,Paraíba,Não,1.6858554e-06
são domingos,Sergipe,Não,1.6806447e-06
são josé de caiana,Paraíba,Não,1.680313e-06
espinosa,Minas Gerais,Não,1.6759615e-06
senhor do bonfim,Bahia,Não,1.6758544e-06
geminiano,Piauí,Não,1.6740622e-06
presidente médici,Maranhão,Não,1.6716739e-06
amarante,Piauí,Não,1.6700835e-06
bom jesus de goiás,Goiás,Não,1.6678807e-06
pio xii,Maranhão,Não,1.6662099e-06
juranda,Paraná,Não,1.6633996e-06
jundiá,Rio Grande do Norte,Não,1.6633061e-06
coronel martins,Santa Catarina,Não,1.6617253e-06
jaramataia,Alagoas,Não,1.6571723e-06
cantagalo,Minas Gerais,Não,1.6517115e-06
graça aranha,Maranhão,Não,1.6448423e-06
coroatá,Maranhão,Não,1.6357396e-06
bocaina de minas,Minas Gerais,Não,1.6344782e-06
castelândia,Goiás,Não,1.6324467e-06
belo monte,Alagoas,Não,1.6307708e-06
água branca,Piauí,Não,1.6243806e-06
deodápolis,Mato Grosso do Sul,Não,1.6242319e-06
portalegre,Rio Grande do Norte,Não,1.6225553e-06
demerval lobão,Piauí,Não,1.6223619e-06
figueira,Paraná,Não,1.6217276e-06
santa cruz da baixa verde,Pernambuco,Não,1.6150755e-06
senador pompeu,Ceará,Não,1.6141886e-06
aparecida,Paraíba,Não,1.6105934e-06
juscimeira,Mato Grosso,Não,1.5998743e-06
altos,Piauí,Não,1.5911919e-06
morro do chapéu do piauí,Piauí,Não,1.59003e-06
triunfo potiguar,Rio Grande do Norte,Não,1.5898374e-06
acarape,Ceará,Não,1.5861618e-06
bodocó,Pernambuco,Não,1.5839881e-06
são josé do divino,Piauí,Não,1.5828253e-06
cametá,Pará,Não,1.5813649e-06
bodó,Rio Grande do Norte,Não,1.5754852e-06
pirapemas,Maranhão,Não,1.5754642e-06
joselândia,Maranhão,Não,1.5754642e-06
francisco macedo,Piauí,Não,1.5710111e-06
custódia,Pernambuco,Não,1.567705e-06
catolé do rocha,Paraíba,Não,1.5671609e-06
satubinha,Maranhão,Não,1.5636855e-06
são luiz,Roraima,Não,1.558338e-06
parnamirim,Pernambuco,Não,1.5579235e-06
pouso novo,Rio Grande do Sul,Não,1.5579055e-06
exu,Pernambuco,Não,1.5558775e-06
rafael fernandes,Rio Grande do Norte,Não,1.5544922e-06
vitória do mearim,Maranhão,Não,1.5484067e-06
areial,Paraíba,Não,1.5463997e-06
primavera de rondônia,Rondônia,Não,1.543905e-06
altônia,Paraná,Não,1.5429703e-06
matina,Bahia,Não,1.540296e-06
alegrete do piauí,Piauí,Não,1.5378741e-06
jurema,Piauí,Não,1.5378741e-06
jardim de angicos,Rio Grande do Norte,Não,1.534367e-06
maracás,Bahia,Não,1.5341344e-06
areia de baraúnas,Paraíba,Não,1.5339061e-06
virgem da lapa,Minas Gerais,Não,1.533112e-06
santanópolis,Bahia,Não,1.5324571e-06
coronel josé dias,Piauí,Não,1.5261508e-06
arame,Maranhão,Não,1.5243486e-06
água doce do maranhão,Maranhão,Não,1.5242555e-06
miraíma,Ceará,Não,1.5239285e-06
oiapoque,Amapá,Não,1.5239242e-06
olho d'água do piauí,Piauí,Não,1.5209652e-06
cacimba de areia,Paraíba,Não,1.5174604e-06
santo antônio de lisboa,Piauí,Não,1.5167789e-06
caém,Bahia,Não,1.5151251e-06
ibarama,Rio Grande do Sul,Não,1.5147682e-06
palmópolis,Minas Gerais,Não,1.5121356e-06
lagoa do mato,Maranhão,Não,1.5118284e-06
turiaçu,Maranhão,Não,1.5115402e-06
riachão do poço,Paraíba,Não,1.5087389e-06
lagoa de pedras,Rio Grande do Norte,Não,1.5086309e-06
tacaimbó,Pernambuco,Não,1.5083821e-06
governador luiz rocha,Maranhão,Não,1.5067374e-06
canhotinho,Pernambuco,Não,1.50616e-06
viçosa do ceará,Ceará,Não,1.503664e-06
itatira,Ceará,Não,1.5035752e-06
figueirópolis d'oeste,Mato Grosso,Não,1.5023797e-06
campos sales,Ceará,Não,1.5019642e-06
cândido sales,Bahia,Não,1.4982362e-06
bom sucesso,Paraíba,Não,1.4973962e-06
ibiassucê,Bahia,Não,1.4973219e-06
vicente dutra,Rio Grande do Sul,Não,1.4966424e-06
crateús,Ceará,Não,1.4951517e-06
landri sales,Piauí,Não,1.4950076e-06
cachoeira grande,Maranhão,Não,1.4912782e-06
apicum-açu,Maranhão,Não,1.4912782e-06
carnaúba dos dantas,Rio Grande do Norte,Não,1.4912057e-06
iracema,Ceará,Não,1.4897416e-06
alto caparaó,Minas Gerais,Não,1.4893382e-06
brejo de areia,Maranhão,Não,1.4892373e-06
conceição da aparecida,Minas Gerais,Não,1.4872277e-06
senhora do porto,Minas Gerais,Não,1.4846444e-06
porto rico do maranhão,Maranhão,Não,1.4839889e-06
candiba,Bahia,Não,1.4806753e-06
pedro alexandre,Bahia,Não,1.4796236e-06
madeiro,Piauí,Não,1.477851e-06
maracanã,Pará,Não,1.4726721e-06
itabirinha,Minas Gerais,Não,1.4721849e-06
morada nova,Ceará,Não,1.4707366e-06
novo triunfo,Bahia,Não,1.4704787e-06
diamante,Paraíba,Não,1.462624e-06
olho-d'água do borges,Rio Grande do Norte,Não,1.4556886e-06
alcântaras,Ceará,Não,1.4531655e-06
joão câmara,Rio Grande do Norte,Não,1.4531488e-06
pajeú do piauí,Piauí,Não,1.4530033e-06
nova santa rita,Piauí,Não,1.4526792e-06
riacho de santana,Bahia,Não,1.4509637e-06
brasileira,Piauí,Não,1.4492489e-06
jatobá,Maranhão,Não,1.4483535e-06
carmésia,Minas Gerais,Não,1.4477127e-06
catingueira,Paraíba,Não,1.445595e-06
guaçuí,Espírito Santo,Não,1.4432766e-06
são valério do sul,Rio Grande do Sul,Não,1.4428307e-06
venturosa,Pernambuco,Não,1.4391094e-06
cachoeira dos índios,Paraíba,Não,1.4388693e-06
silves,Amazonas,Não,1.434712e-06
coremas,Paraíba,Não,1.43408e-06
bela vista do piauí,Piauí,Não,1.4307686e-06
barra d'alcântara,Piauí,Não,1.4304617e-06
irauçuba,Ceará,Não,1.4296679e-06
barra de são francisco,Espírito Santo,Não,1.4272103e-06
querência do norte,Paraná,Não,1.4267857e-06
sítio novo,Rio Grande do Norte,Não,1.4251241e-06
lamarão,Bahia,Não,1.4250751e-06
mata grande,Alagoas,Não,1.4247694e-06
pau d'arco do piauí,Piauí,Não,1.4247422e-06
paquetá,Piauí,Não,1.4247422e-06
cedral,Maranhão,Não,1.4245369e-06
bela cruz,Ceará,Não,1.4243034e-06
duque bacelar,Maranhão,Não,1.4241145e-06
bom princípio do piauí,Piauí,Não,1.4205294e-06
icó,Ceará,Não,1.4171575e-06
pranchita,Paraná,Não,1.4162698e-06
luzilândia,Piauí,Não,1.4152424e-06
granja,Ceará,Não,1.4150683e-06
elísio medrado,Bahia,Não,1.4110539e-06
cravolândia,Bahia,Não,1.4107901e-06
barras,Piauí,Não,1.4107618e-06
primeira cruz,Maranhão,Não,1.4095702e-06
tracuateua,Pará,Não,1.4090112e-06
passagem franca do piauí,Piauí,Não,1.4069608e-06
jardinópolis,Santa Catarina,Não,1.4057202e-06
groaíras,Ceará,Não,1.4054441e-06
belém do brejo do cruz,Paraíba,Não,1.403704e-06
lagoa do ouro,Pernambuco,Não,1.4013633e-06
boqueirão,Paraíba,Não,1.4009398e-06
parazinho,Rio Grande do Norte,Não,1.3980329e-06
verdejante,Pernambuco,Não,1.3974237e-06
pilão arcado,Bahia,Não,1.3950416e-06
mogeiro,Paraíba,Não,1.3946571e-06
jenipapo dos vieiras,Maranhão,Não,1.3923752e-06
japi,Rio Grande do Norte,Não,1.3910056e-06
josé de freitas,Piauí,Não,1.3877209e-06
nova olinda do norte,Amazonas,Não,1.3846486e-06
piracuruca,Piauí,Não,1.3844084e-06
entre rios,Santa Catarina,Não,1.38411e-06
riachuelo,Rio Grande do Norte,Não,1.3838935e-06
zabelê,Paraíba,Não,1.3826403e-06
dores do turvo,Minas Gerais,Não,1.3778215e-06
bonito de santa fé,Paraíba,Não,1.3766315e-06
são josé de espinharas,Paraíba,Não,1.375032e-06
senador firmino,Minas Gerais,Não,1.3714947e-06
delmiro gouveia,Alagoas,Não,1.371131e-06
araçuaí,Minas Gerais,Não,1.3700122e-06
presidente juscelino,Rio Grande do Norte,Não,1.3698685e-06
heliópolis,Bahia,Não,1.3667876e-06
santana do seridó,Rio Grande do Norte,Não,1.3662768e-06
pão de açúcar,Alagoas,Não,1.3635212e-06
goiatins,Tocantins,Não,1.3633586e-06
santo antônio do retiro,Minas Gerais,Não,1.3633235e-06
chapadão do lageado,Santa Catarina,Não,1.3628463e-06
